,timestampe,tweet_id,tweet_text
15,2020-09-29 18:18:59,1311007582878937095,"$8 million has been awarded to support conservation around Sebago Lake, which provides drinking water to one-sixth of Maine’s population and is a major draw for outdoor recreationalists. This investment will help preserve this pristine natural resource.

https://t.co/74apnFKYhk"
16,2020-09-29 16:45:07,1310983960701341696,"I spoke with Maine adult education leaders about the need to support our students amid COVID-19. It’s crucial that Mainers have access to the proper tools &amp; resources to help them achieve their goals as they enter the workforce, &amp; I'll continue to advocate for them in the Senate. https://t.co/GZIx0JXLrV"
17,2020-09-28 19:04:54,1310656750379466752,"$200,000 was awarded to Maine through the BOLD Act I authored to expand support services for people with Alzheimer’s disease &amp; dementia. I will continue to work to support the thousands of Mainers living with this disease.

https://t.co/SZYdT1pXNz"
18,2020-09-28 16:11:55,1310613216930734082,"Maine has received $17 million to upgrade freight railroad infrastructure. As the Chairman of the Transportation Appropriations Subcommittee, I’ve seen firsthand the positive effects of investing in our railroads to support manufacturers, farmers, &amp; jobs.

https://t.co/yOicP8uEjU"
19,2020-09-28 13:45:21,1310576331164446720,"I chaired a @SenateAging hearing on barriers women face to retirement security. We discussed a range of solutions, from fighting scams to fixing two unfair Social Security provisions known as GPO &amp; WEP that harm public employees in Maine. 

https://t.co/lC1Ifo3jPj"
20,2020-09-25 23:12:46,1309631962756378629,"Justice Ruth Bader Ginsburg broke another barrier today by being the first woman to lie in state in the Capitol. As the nation bids farewell to Justice Ginsburg, I will cherish the memory of getting to know her at dinners hosted by women Senators. https://t.co/elGszYDVTe"
21,2020-09-25 21:23:14,1309604399388426240,"Happy National Lobster Day! 🦞 For generations, Maine’s lobster fishery has supported thousands of families &amp; served as an economic force for our coastal communities. Today, we honor the Mainers who work every day to catch, process, cook, &amp; transport Maine lobster. https://t.co/hzTjwPXDl7"
22,2020-09-25 18:56:55,1309567578394812421,I visited Pleasant River Lumber in West Enfield &amp; met with the dedicated men &amp; women who are helping to keep the sawmill strong. Our forest products industry sustains rural communities. I’m glad the jobs of these hardworking Mainers were supported through the PPP I co-authored. https://t.co/BFM49iYxYj
23,2020-09-25 16:57:49,1309537602811441155,"Falls-related injuries have a devastating impact on older Americans. In order to raise awareness about this serious issue, @SenJackyRosen &amp; I introduced a resolution designating this week—the first week of fall—as National Falls Prevention Awareness Week.

https://t.co/2eOT75x9BW"
24,2020-09-25 14:11:20,1309495705099272192,"Far too many lifesaving medications are manufactured overseas. I pressed the FDA Commissioner on the steps being taken to ensure that more medications, such as future COVID-19 therapeutics and vaccines, will be manufactured right here in the U.S. 

https://t.co/rHp0eB3sxA"
25,2020-09-24 19:09:37,1309208386521702403,"More than $1.4 million has been awarded to support the growth of biomedical, technology, &amp; food service industries in Kennebec &amp; Cumberland counties to help offset the financial harm caused by COVID-19.

https://t.co/SlZPQ2ZRef"
26,2020-09-24 15:14:49,1309149295246036998,"One of the foundations of our democracy is a peaceful transition of power between administrations.  That has been true throughout our history, and this year will be no different.  The winner of the presidential election will be sworn in on January 20th."
27,2020-09-24 00:32:12,1308927176557944832,"This afternoon, I visited the U.S. Supreme Court to pay my respects to Justice Ruth Bader Ginsburg, an extraordinary American who spent her entire life fighting for equality &amp; fairness. Her countless contributions to the field of law will long be remembered by a grateful nation. https://t.co/7FyBZtqzcy"
28,2020-09-23 21:51:24,1308886712031023117,"At a Senate Health Committee hearing this morning, I called on top officials from HHS and FDA to ensure they are following their institutions’ rigorous, gold standard protocols as researchers develop vaccines &amp; treatments to fight COVID-19. https://t.co/RGK6qlOzcG"
29,2020-09-23 18:13:17,1308831818125324289,"Maine’s timber harvesting &amp; hauling businesses have suffered financial harm amid COVID-19. As the author of the Loggers Relief Act, I led a bipartisan group in urging @USDA to include these workers in the federal government’s COVID-19 response &amp; provide them w/ financial relief. https://t.co/RUxAVBlluy"
30,2020-09-23 13:49:08,1308765345877028864,"Houlton International Airport has received $4.4 million to make improvements to its taxiway. As Chairman of the Transportation Appropriations Subcommittee, I'll continue to support our local airports &amp; the essential transportation service they provide.

https://t.co/r1eXkc5QG4"
31,2020-09-22 22:03:16,1308527308190384128,"Americans deserve to know the cost of medical services upfront so that they can pay the lowest possible price. Read my column on @seacoastonline about how I’m working to enact legislation to increase transparency, lower costs, &amp; improve care.

https://t.co/Z3mL9yhld8"
32,2020-09-22 20:40:13,1308506408455995393,"I joined the Maine delegation in urging the @USTradeRep to provide additional protections for Maine’s wild blueberry producers &amp; processors. These farmers are integral to our state’s economy &amp; culture, &amp; we must protect them against unfair trade practices.
https://t.co/yJyrZ1JstA"
33,2020-09-22 17:30:31,1308458668522975232,COVID-19 is taking a severe toll on jobs &amp; small businesses in the bus &amp; passenger ferry industries. @SenJackReed &amp; I led a group of 26 Senators calling for our bipartisan CERTS Act to be included in the next COVID-19 package to support these essential transportation services. https://t.co/ce2eC8knSE
34,2020-09-22 15:24:38,1308426991247466498,"The Windham/Raymond and Lee School Districts have received more than $700,000 to protect students, teachers, and staff.  As students begin returning to the classroom, it is essential that schools remain a safe learning environment.

https://t.co/tCbkVUVhCM"
35,2020-09-21 19:42:45,1308129558474915841,"Maine has received more than $6.6 million to support affordable housing, assist businesses, &amp; strengthen our COVID-19 response. This is in addition to the $20.8 million Maine received earlier this year as part of funding I included in the CARES Act.

https://t.co/llcSNr54tm"
36,2020-09-21 14:18:03,1308047844432130049,"USDA has expanded the Coronavirus Food Assistance Program that was created by the CARES Act. To date, more than $25 million has been awarded to Maine farmers. I encourage all farmers who have been harmed by reduced demand &amp; prices amid COVID-19 to apply: https://t.co/bAhpAa8sKH"
37,2020-09-21 01:00:19,1307847091574710273,"This afternoon, Bishop Robert Deeley celebrated the annual Blue Mass in Portland to bless all law enforcement officers, firefighters, &amp; other emergency personnel. This year’s Mass was particularly moving as we prayed for those who are on the front lines amid COVID-19. https://t.co/VuOA8Ucluu"
38,2020-09-19 20:13:49,1307412600397987842,My statement on the Supreme Court vacancy: https://t.co/jvYyDN5gG4
39,2020-09-19 02:45:08,1307148691992645634,My statement on the passing of Supreme Court Justice Ruth Bader Ginsburg: https://t.co/3Qy2aSCjw5
40,2020-09-18 17:45:33,1307012899425136642,"Maine has received $200,000 to expand public health infrastructure for the prevention, treatment, &amp; care of Alzheimer’s. This funding is being provided through the law I authored, the Building Our Largest Dementia (BOLD) Infrastructure for Alzheimer’s Act.
https://t.co/sASNMfPnNu"
41,2020-09-18 14:54:56,1306969965430439939,"I visited @jdirvinglimited in Dixfield, the world's largest Eastern White Pine mill, to celebrate a $26.5 million investment in a state-of-the-art planer—one of the first of its kind. This investment is a testament to the men &amp; women who help drive Western Maine’s economy. https://t.co/NXWbwfqHrJ"
42,2020-09-17 22:02:06,1306715075001098241,"Law enforcement officers make sacrifices every day to protect our communities. To help ensure their safety, I co-sponsored the Protect and Serve Act to create federal penalties for those who deliberately target or attack law enforcement officers.

https://t.co/ldo03DTgof"
43,2020-09-17 19:59:31,1306684228776669187,"I spoke w/ Maine members of @CraftSpiritsUS—including @Wigglybridge in York &amp; @RoundTurnMaine in Biddeford—about the Craft Beverage Modernization &amp; Tax Reform Act, a bill I cosponsored to help cut needless red tape &amp; reduce taxes on craft brewers &amp; distillers. https://t.co/gJCExfMx7R"
44,2020-09-17 17:16:39,1306643239173345280,"Maine seafood harvesters urgently need a resolution to the Gray Zone dispute. The Administration must work with Maine &amp; Canadian fisheries officials toward a cooperative agreement to better protect our harvesters, ocean resources, &amp; seafood industry.

https://t.co/cWNvnnb5UV https://t.co/242k1NLbd9"
45,2020-09-16 22:02:52,1306352881973460992,"I spoke with Maine members of @ASCO about the pandemic's impact on their dedicated efforts to improve care for those with cancer. To avoid delays to research being done in Maine &amp; across the U.S., I'll continue to advocate for COVID-19 relief funding for our research communities. https://t.co/2IHWicmOsL"
46,2020-09-16 17:33:40,1306285134203809792,"As we continue to work to safely reopen our communities, it’s crucial that we accurately track COVID-19. That’s why I joined a bipartisan group of colleagues in urging the CDC &amp; HHS to modernize, automate, &amp; streamline data collection efforts.

https://t.co/eK4mxYlmdx"
47,2020-09-16 14:34:50,1306240132337541120,"As we combat the COVID-19 pandemic, it’s critical that we continue to support first responders who are on the front lines. York County Sheriff’s Office has received $111,603 to expand mental health &amp; wellness resources for law enforcement officers.

https://t.co/J5C497aB0r"
48,2020-09-16 12:18:02,1306205704101990402,"On this solemn anniversary of the Farmington explosion, we honor the memory of Fire Captain Michael Bell &amp; express gratitude to the firefighters &amp; LEAP employee who were severely injured. Their courage &amp; the community’s resilience continue to inspire us.
 
https://t.co/NXEW0QvY13"
49,2020-09-15 18:54:13,1305943018067943430,"Northern New England Passenger Rail Authority—which serves the Downeaster—has received more than $2.1 million to assist with maintenance costs. Rail systems are facing increased financial pressures amid COVID-19, &amp; this funding will help improve safety, efficiency, &amp; reliability. https://t.co/mEHKaEqgsJ"
50,2020-09-15 15:51:26,1305897018003542023,"A @DeptVetAffairs partnership will improve access to mental health resources by connecting veterans to the Veterans Crisis Line in @OnStar-equipped vehicles. As always, veterans can reach this hotline directly by calling 1-800-273-8255 or texting 838255.

https://t.co/TltK6jLhv8"
51,2020-09-15 13:26:21,1305860510160740352,"More than $25 million has been awarded to Maine farmers to help offset the financial harm they have experienced due to the pandemic. I worked to secure this funding for the Coronavirus Food Assistance Program (CFAP) in the CARES Act.

https://t.co/rZRDcWuEiR"
52,2020-09-14 18:00:11,1305567032457547779,"On the Appropriations Committee, I've strongly advocated for Violence Against Women Act programs, &amp; last year, Congress provided $502.5 million for VAWA programs. The $2.3 million recently awarded to Maine will help prevent violence &amp; support survivors.

https://t.co/6Y6SP4HoWR"
53,2020-09-13 20:27:18,1305241668606668801,"Penobscot Community Health Care has been awarded $1.2 million to improve rural telehealth services. As a senior member of the Appropriations Committee, I helped to secure this funding to assist PCHC as they continue to care for Mainers.

https://t.co/wLQ7oUnkl0"
54,2020-09-12 16:27:15,1304818867664023553,"I joined a bipartisan group of colleagues &amp; @SecWilkie in urging House leadership to pass legislation that would expand mental health &amp; suicide prevention programs for veterans &amp; improve VA telehealth capabilities to better serve rural communities.

https://t.co/cJBzKzdkIE"
55,2020-09-12 00:19:10,1304575243571400704,"On the night of September 11, 2001, members of Congress gathered at the Capitol &amp; sang, ‘God Bless America.’ The emotions of shock &amp; grief were joined by unity &amp; patriotism. As we remember the lives lost that day, we must recapture that spirit of unity.

https://t.co/tNFVbNQgVc"
56,2020-09-11 21:27:11,1304531960665116672,"In tribute to those who lost their lives &amp; those who responded on 9/11, I cosponsored a bipartisan resolution recognizing today as a National Day of Service &amp; Remembrance. We can honor their memory by committing to helping others.

https://t.co/8mM9Mp5TyV"
57,2020-09-11 16:44:12,1304460748974960640,"This morning I joined the Freeport Flag Ladies––Elaine Greene, Carmen Footer, &amp; JoAnn Miller––on Main Street to honor each of the 2,977 lives lost 19 years ago. They are among those throughout our nation who transformed one of America’s darkest days into one of our finest hours. https://t.co/39iOhlIXiA"
58,2020-09-10 21:57:44,1304177261709492225,"$45 million has been awarded through the federal BUILD program to rehabilitate &amp; replace 7 Maine bridges. As the Chairman of Transportation Appropriations Subcommittee, I strongly advocated for these projects that will benefit Mainers &amp; our economy.

https://t.co/ik1Ov2C0Ee"
59,2020-09-10 20:30:18,1304155257459617793,"Changes made to the Organic Certification Cost Share Program would cause Maine organic farmers to lose more than $122,000 in 2020, on top of COVID-19-related losses. USDA must reverse the changes to OCCSP, which helps farmers enter the organic marketplace

https://t.co/nVchYRX0GK https://t.co/0IapwuDr70"
60,2020-09-10 14:00:32,1304057172792401921,"Casco Bay Lines received $1.9 million through the CARES Act to ensure that this essential service is available for island residents amid COVID-19. As Chairman of the Transportation Appropriations Subcommittee, I wrote the bill that provided this funding.

https://t.co/RWkfOA2ELY"
61,2020-09-10 00:28:38,1303852848099274757,"Today’s announcement by USDA to provide support to lobstermen &amp; fishermen impacted by retaliatory tariffs from foreign governments is welcome news for Maine’s harvesters. This financial relief should also be expanded to include seafood dealers &amp; processors
https://t.co/owO54INXHf"
62,2020-09-09 20:59:39,1303800259479506946,I questioned the @NIHDirector about the importance of ensuring rural hospitals have equal access to a COVID-19 vaccine &amp; the equipment needed to store &amp; administer it. It's critical that hospitals like those that are part of Northern Light Health have access to these resources. https://t.co/6CeCOfqoE4
63,2020-09-08 15:51:04,1303360211542052866,"Nearly $4 million has been awarded to 18 Maine Health Centers to increase COVID-19 testing, acquire medical supplies, and boost telehealth capacity to respond to the pandemic.

https://t.co/sJzevNHDBn"
64,2020-09-07 12:12:41,1302942865652436992,"No one works harder than the people of Maine. I hope Mainers are able to enjoy this Labor Day safely with their families. I am also grateful for those who are unable to take a day off, including Mainers on the front lines of the pandemic helping to keep us healthy and safe."
65,2020-09-05 22:04:58,1302367144630513667,"Following a bipartisan push from @SenatorHassan &amp; me, USDA has extended waivers that allow schools &amp; other meal sites to continue serving free nutritious meals to all children through the end of 2020, regardless of whether in-school learning is available.

https://t.co/Et1rgLCfwV"
66,2020-09-05 16:22:22,1302280924332265472,"Following a push by Maine’s Delegation, the VA approved the construction of a 24-bed program for substance use disorder, which will allow Maine veterans who need assistance to receive treatment close to home rather than outside the state.  

https://t.co/A1ohpeRbZw"
67,2020-09-05 14:10:31,1302247742673235970,"As Chairman of @SenateAging, I urged HHS to make assisted living facilities eligible for the Provider Relief Fund, helping to protect the health of residents and staff of senior living communities amid COVID-19. Assisted living facilities have until Sept. 13 to apply. https://t.co/0RfbfOjqJU"
68,2020-09-04 20:50:16,1301985957483347970,I met with Skowhegan small business owners &amp; their employees who've worked hard to keep their doors open amid COVID-19 &amp; safely serve the community. It was great to hear how the Paycheck Protection Program is helping to provide support. https://t.co/GXJmcTZra8
69,2020-09-04 17:19:57,1301933028114157571,"In Hermon, I announced $411,365 to help 5 Maine snowmobile clubs purchase grooming equipment. Although it may seem ironic to talk about snowmobiling on a beautiful summer day, this grant will help snowmobilers enjoy the trails this winter &amp; support local businesses along the way. https://t.co/zrZmJW1Pzm"
70,2020-09-04 13:58:49,1301882414025920513,"PPP UPDATE: According to new SBA data, more than 255,000 Maine jobs—more than 1 in 3 private sector jobs—were supported by the PPP I co-authored, &amp; 28,000+ Maine small employers received nearly $2.3 billion in forgivable loans. https://t.co/AIaG9Me0PR"
71,2020-09-04 11:15:28,1301841303915950086,"I visited ARCH Global Precision in Arundel to speak with workers &amp; see the new 20,000 sq. ft. addition being built to accommodate this growing manufacturer. ARCH’s highly skilled employees are doing impressive work to serve the medical, aerospace, defense &amp; industrial sectors. https://t.co/1KWftsRpcY"
72,2020-09-03 22:09:58,1301643624342585346,"I visited Volk Packaging in Biddeford, which is helping Maine businesses that are distributing supplies needed to fight COVID-19. Volk’s employees define the Maine spirit of resilience, &amp; I’m pleased the PPP helped support the jobs of these hardworking Mainers. https://t.co/6zuU179dhk"
73,2020-09-03 20:22:15,1301616517663125504,"$2 million was awarded for lobster research in the Gulf of Maine, supporting the efforts of Maine lobstermen &amp; women to preserve the health of this industry. I worked to secure this funding, &amp; I'll continue to fight for our fishing communities.
  
https://t.co/ZJJ7lZ6Rpp"
74,2020-09-03 18:29:21,1301588107410714630,"Nichols Portland is the world’s largest manufacturer of gerotors, pumps that are used in cars &amp; many industrial applications. I enjoyed touring their new facility today. Nichols’ skilled employees power our economy, &amp; I’m glad the PPP helped support 325 of these good-paying jobs. https://t.co/nHMMKbQb5O"
75,2020-09-02 20:51:33,1301261502524129285,"STARC Systems in Brunswick has manufactured containment systems that help keep patients &amp; medical professionals safe amid COVID-19. I’m pleased the PPP helped support the jobs of these hardworking &amp; innovative employees, &amp; I'll continue to support them every step of the way. https://t.co/FAIYVNG7MT"
76,2020-09-02 12:34:44,1301136476105736192,We must continue to support our farmers during the current public health and economic crisis. That’s why I joined my colleagues in advocating for the inclusion of additional relief for agriculture in future COVID-19 response legislation. https://t.co/nRKCWAZsyJ
77,2020-09-01 20:50:20,1300898811213238273,"This project was funded in part through a $180,000 Community Development Block Grant (CDBG). As the Chairman of the Senate Subcommittee that funds the CDBG program, I will continue to champion efforts that support this valuable program."
78,2020-09-01 20:50:19,1300898807882842114,Congratulations to Porvair Filtration Group’s Caribou Division and the City of Caribou on the impressive renovations made to their facility that will create new manufacturing and engineering jobs in Aroostook County. https://t.co/s1Z40TQcFJ
79,2020-09-01 17:06:46,1300842549633077251,"Great news! The FDA just approved the first artificial pancreas system for children ages 2 to 6. @SenatorShaheen and I have long advocated for access to these life-saving devices, and this approval provides an important new treatment option for young children with Type 1 diabetes https://t.co/ugZ1CEby7I"
80,2020-09-01 15:57:13,1300825046160728069,I love seeing how things are made. The men &amp; women at Columbia Forest Products in Presque Isle make beautiful hardwood plywood &amp; veneer that’s used in cabinetry &amp; furniture. I'll continue to work hard to support Maine's forest products industry &amp; its highly-skilled workforce. https://t.co/Yf7B3BuM7q
81,2020-09-01 11:59:55,1300765324644683776,"Maine health care organizations have received $7.5 million to assist Mainers struggling with substance use disorder. While we continue to fight COVID-19, we must not relent in addressing the ongoing opioid crisis, which affects far too many Maine families

https://t.co/DrOcZ4nSLr"
82,2020-08-31 21:08:41,1300541038650699776,The current public health &amp; economic crisis underscores the need for Congress to pass legislation @MartinHeinrich &amp; I authored that would expand this innovative approach nationwide to help break the cycle of intergenerational poverty.
83,2020-08-31 21:08:40,1300541034338938880,I participated in a roundtable discussion at Aroostook County Action Program's Houlton Center with local families who have benefited from the two-gen/whole family approach to alleviating poverty that I have advocated for at the federal level. https://t.co/0OSDxEQRMn
84,2020-08-31 13:19:15,1300422904329449474,"More than $4 million has been awarded for infrastructure improvements at Northern Aroostook &amp; Lincoln Regional Airports. As the Chairman of the Transportation Appropriations Subcommittee, I authored the law that supports this grant program.

https://t.co/jiIjIQHScX"
85,2020-08-29 21:01:13,1299814387113496577,"I was honored to join Maine veterans &amp; their families, members of our armed forces, &amp; @SecWilkie in dedicating the Acadia National Cemetery in Jonesboro as a final resting place for our heroes. https://t.co/wNft6i9pC3"
86,2020-08-27 21:23:47,1299095288997609472,"$10.4 million has been awarded to nursing homes &amp; skilled nursing facilities throughout Maine. This funding will help protect the health of nursing home residents, prevent &amp; reduce the spread of COVID-19, &amp; support our health care providers.

https://t.co/bnl99WQ8iD"
87,2020-08-27 19:36:45,1299068352430735362,"Following the recent shipyard fire in San Diego, I urged the Navy to thoroughly review the risk of reduced firefighter staffing across the Navy, including at PNSY. I’ll continue to advocate on behalf of our firefighters to help ensure they have the resources they need. https://t.co/W9Eek2St1b"
88,2020-08-27 16:21:50,1299019300662112256,".@UMaine has received nearly $3 million to support graduate students studying the environmental changes in Greenland, the Arctic-North Atlantic, and Maine. This investment will contribute to UMaine’s continued leadership in fighting climate change.

https://t.co/Bsf6ZREkTF"
89,2020-08-27 14:01:52,1298984077173772293,Thank you to the dedicated employees at Abbott Labs who have been working around the clock to develop this boundary-breaking diagnostic tool.
90,2020-08-27 14:01:52,1298984074892083203,"Abbott Labs, which employs hundreds of Mainers at its facility in Scarborough, is leading the way in our fight against COVID-19! This low-cost COVID-19 test—which produces results in 15 minutes—will help save American lives. https://t.co/Pi6qPsBSzn"
91,2020-08-26 19:52:51,1298710015465857032,"UPDATE: More than $22 million has been awarded to Maine farmers. This important funding was provided through the Coronavirus Food Assistance Program, which I worked to include in the CARES Act, &amp; will help offset the financial harm farmers have experienced
https://t.co/gp13WHVr0G"
92,2020-08-26 17:06:16,1298668093850423296,"Maine received $1 million to improve the safety of pipelines that deliver low-cost energy to families &amp; businesses. The funding will be used to keep records of underground pipes, helping to prevent another tragedy like the 2019 Farmington explosion.

https://t.co/EGAprCJ1sp"
93,2020-08-26 13:29:38,1298613575397842946,"Wabanaki Health &amp; Wellness has been awarded more than $1 million to expand its public health services, including clinical case management &amp; preventive testing. This investment will help protect the health of Maine’s tribes during the pandemic.

https://t.co/ra5XnathYb"
94,2020-08-25 19:57:42,1298348847970869254,"The dedicated members of DAV Maine Chapter 6 hosted a wonderful celebration to commemorate the 100th anniversary of @DAVHQ &amp; to honor Richard Proulx of Hampden, a DAV member for 72 years. DAV helps veterans &amp; their families access the benefits they earned through their service. https://t.co/OyyToauViY"
95,2020-08-24 17:14:59,1297945510901354496,"It's crucial that all Mainers have access to reliable broadband at home, especially amid the pandemic. I cosponsored the ACCESS the Internet Act, which would authorize $2 billion to expand rural broadband for distance learning &amp; telehealth initiatives.

https://t.co/y7GJBzkddN"
96,2020-08-24 13:55:10,1297895227206914048,"The Northern Border Regional Commission has awarded Maine nearly $4.5 million to address aging water and sewage treatment infrastructure, enhance rural broadband, and support small businesses.

https://t.co/jvug8Da3ls"
97,2020-08-22 12:23:26,1297147367360266242,"Kennebec Valley Community Action Program has been awarded $5.8 million for its Head Start Programs. This important investment will help support Maine’s families during the current public health and economic crisis.

https://t.co/hn66YlyKA3"
98,2020-08-22 00:33:37,1296968736197484547,Congratulations to the graduates of PNSY’s Apprentice and Worker Skills Progression Program! I'm glad the rain held off long enough to celebrate your achievement. Your proficiency &amp; commitment will help ensure that our Navy has the best possible submarines to defend our nation. https://t.co/NJocWHSrN6
99,2020-08-21 23:57:34,1296959662504452098,Delicious lobster pie dinner in Kittery! I also enjoyed speaking with another small business owner who was able to keep his restaurant open and employees paid with the support of the Paycheck Protection Program. https://t.co/N5lgqtk5NS
100,2020-08-21 22:36:34,1296939276563877888,"Thank you to all of the volunteers, employees, &amp; members of the Maine National Guard for supporting York Hospital’s Drive-Thru Rapid Result COVID-19 Testing Center!  These critical efforts are making a real difference in helping to stop the spread of COVID-19. https://t.co/v1TIQ4jWMG"
101,2020-08-21 19:38:40,1296894507376611334,"I had wonderful discussions w/ South Berwick small business owners &amp; their employees who've worked hard to keep their doors open amid COVID-19 &amp; safely serve locals. The PPP I co-authored has provided forgivable loans to more than 28,000 Maine small businesses. https://t.co/zMKODslYOT"
102,2020-08-21 17:16:44,1296858790927708162,"I will continue to fight on behalf of our state’s lobstermen and women as well as the small businesses that rely on this industry by working to address the numerous challenges the industry faces.

https://t.co/emknjuK2UM"
103,2020-08-21 17:16:44,1296858790252486656,"Great news for Maine’s hardworking lobstermen &amp; women!  The US &amp; EU reached an agreement to eliminate the tariff on US lobster. This victory, which I advocated for, reopens this lucrative market to Maine lobster by putting it on a level playing field with Canadian lobster."
104,2020-08-21 13:49:15,1296806572744744960,"Maine Fire Departments have received more than $1.3 million to upgrade equipment &amp; protective gear through the grant program I helped create. This funding will ensure that the brave firefighters remain safe &amp; healthy amid COVID-19.

https://t.co/Lg0ikolL1L"
105,2020-08-21 02:35:12,1296636944177344517,"I appreciate the strong support of the American Postal Workers Union, AFL-CIO, for the bill @SenFeinstein &amp; I introduced on July 2 that would provide USPS up to $25 billion for COVID-19 relief. Congress must pass our bill quickly to support the critical service USPS delivers. https://t.co/9cidmvvt9M"
106,2020-08-20 22:25:38,1296574137801027585,"China’s retaliatory tariffs have caused tremendous harm to Maine’s lobster industry and economy. The USDA must act quickly to provide hardworking individuals in this sector with financial relief to offset these losses that are beyond their control.

https://t.co/LhI9RcYazS"
107,2020-08-20 20:55:54,1296551555370541063,"This announcement by @GovJanetMills is welcome news for Maine’s small businesses &amp; an excellent use of part of the CARES Act funding Maine received. These grants will supplement the nearly $2.3B Maine’s small businesses received through the PPP that's helped support 240,000 jobs. https://t.co/KDNsihfUG2"
108,2020-08-20 15:57:49,1296476542395129856,Congress must quickly take up and pass the Postal Service Emergency Assistance Act—legislation I introduced with @SenFeinstein on July 2nd—which would provide the USPS with up to $25 billion to cover revenue losses or operational expenses resulting from COVID-19. https://t.co/ysa4oauMLG
109,2020-08-20 13:34:56,1296440584689909761,"Americans deserve to know up front how much health care will cost before they receive treatment. I co-sponsored legislation to strengthen price transparency rules, empowering patients &amp; helping to increase health care affordability &amp; accessibility.

https://t.co/EwOZS11u6J"
110,2020-08-19 19:25:14,1296166350638010368,"The Bangor Letter Shop is committed to supporting local businesses, giving back to the community, &amp; strengthening the local economy. I'm pleased that a forgivable PPP loan helped keep their dedicated employees paid &amp; cover rent amid the economic crisis caused by COVID-19. https://t.co/70eFp2hvU7"
